retailer,product_name,ean_barcode,category,price_eur,price_date,collected_at,source
ALDI,Choceur Mini-Tafeln - Zartherb,4061458021760,imbiss,2.59,2026-05-22,2026-08-30,open-prices
ALDI,Choceur Nussbeisser,4047247102506,snacks,1.19,2026-05-07,2026-08-30,open-prices
ALDI,Choceur Riesen Schoko-Küsse,4061458021241,snacks,1.99,2024-06-04,2026-08-30,open-prices
ALDI,Choceur Trauben Nuss,4061458021661,snacks,2.39,2026-02-26,2026-08-30,open-prices
ALDI,Choceur Vollmilchschokolade Alpenmilch,4061458042963,snacks,0.79,2026-05-07,2026-08-30,open-prices
ALDI,Choceur Weiße Nuß,4061458141857,snacks,1.79,2024-06-21,2026-08-30,open-prices
ALDI,Choceur crispy Bits,4061458043007,snacks,3.49,2025-08-18,2026-08-30,open-prices
ALDI,"Cobana Feigen, Kl. I, Sorte Bursa Black",4046434255742,plant based foods and beverages,2.49,2025-09-15,2026-08-30,open-prices
ALDI,Conditorei Coppenrath & Wiese Unsere Goldstücke - Weizen-Brötchen,4008577006315,plant based foods and beverages,2.29,2024-06-21,2026-08-30,open-prices
ALDI,Corny Milch Classic,4011800562212,snacks,2.39,2026-04-08,2026-08-30,open-prices
ALDI,Corny müsliriegel,4011800524210,snacks,2.39,2026-04-08,2026-08-30,open-prices
ALDI,Cuciana Fusilli,4061461393014,Lebensmittel,0.69,2026-04-17,2026-08-30,open-prices
ALDI,Cucina Gran Moravia,4047247714242,dairies,2.99,2025-11-08,2026-08-30,open-prices
ALDI,Cucina Grana Padano,4061462976469,dairies,5.29,2025-11-24,2026-08-30,open-prices
ALDI,Cucina Grissotti,4061461010911,plant based foods and beverages,1.29,2026-07-22,2026-08-30,open-prices
ALDI,Cucina Grissotti - Sesam,4061461010935,plant based foods and beverages,1.29,2026-05-22,2026-08-30,open-prices
ALDI,Cucina Grissotti - Sesam-Mohn-Leinsamen,4061461010928,plant based foods and beverages,1.29,2026-05-22,2026-08-30,open-prices
ALDI,Cucina Mozzarella,4061458018531,dairies,0.85,2026-08-01,2026-08-30,open-prices
ALDI,Cucina Nobile ALDI CUCINA Italienischer Prosciutto Crudo 100g 2.29€ Packung 1kg 19.90€,4061458013130,meats and their products,2.29,2024-06-21,2026-08-30,open-prices
ALDI,Cucina Nobile Gorgonzola  DOP - Piccante,4061461577629,dairies,2.59,2024-06-04,2026-08-30,open-prices
ALDI,Cucina Nobile Nudeln Fusilli,4047247038218,plant based foods and beverages,0.79,2024-06-04,2026-08-30,open-prices
ALDI,"Cucina Nobile Parmesan Grana Padano, gerieben",4061461716943,dairies,2.59,2024-05-14,2026-08-30,open-prices
ALDI,Cucina Nobile Tortelloni - Spinat-Ricotta,4061458014878,meals,1.89,2024-04-02,2026-08-30,open-prices
ALDI,Cucina Spaghetti Nudeln,4061461393021,plant based foods and beverages,0.69,2025-11-24,2026-08-30,open-prices
ALDI,Cucina Tortelloni Ricotta & Spinaci,4061462558405,plant based foods and beverages,0.99,2026-05-22,2026-08-30,open-prices
ALDI,Cucina fussili,4069365441046,Lebensmittel,1.29,2026-08-01,2026-08-30,open-prices
ALDI,DE-VAU-GE Gesundkostwerk Cornflakes,4061459674101,plant based foods and beverages,1.59,2026-03-11,2026-08-30,open-prices
ALDI,DEPOL-FRUCHT Handelsgesellschaft Champ braun,4061458271325,plant based foods and beverages,2.39,2024-02-08,2026-08-30,open-prices
ALDI,Daylicious Salatcup - Caesar Art mit Dressing,4068706500794,meals,2.49,2026-02-26,2026-08-30,open-prices
ALDI,Daylicious Salatcup - Hähnchen mit Senf-Dressing,4061459119190,meals,2.49,2026-02-26,2026-08-30,open-prices
ALDI,Daylicious Sandwich - Thunfisch,4061459110265,thunfisch sandwich,1.99,2026-03-11,2026-08-30,open-prices
ALDI,De Beukelaer Prinzenrolle Schoko,4001518117316,snacks,2.49,2025-08-18,2026-08-30,open-prices
ALDI,Delikato - ALDI Delikatess-Senf mittelscharf,4047247962919,condiments,0.59,2026-04-17,2026-08-30,open-prices
ALDI,Delikato Mayonnaise,4069365421307,condiments,1.69,2026-05-27,2026-08-30,open-prices
ALDI,Delikato Pommes sauce,2009010373713,Lebensmittel,1.39,2026-04-08,2026-08-30,open-prices
ALDI,Delikato Scharfer Senf,4061458028370,condiments,0.69,2024-06-17,2026-08-30,open-prices
ALDI,Delikato Tomatenketchup,4061463721204,plant based foods and beverages,1.29,2026-07-22,2026-08-30,open-prices
ALDI,Dr. Oetker Pizza tradizionale - Salame romano,4001724019831,frozen foods,2.22,2024-05-08,2026-08-30,open-prices
ALDI,Dreistern Schmalzfleisch,4006276214116,Lebensmittel,2.49,2024-06-17,2026-08-30,open-prices
ALDI,Dreistern-Schmalzfleisch,4006276213119,Lebensmittel,2.49,2024-06-17,2026-08-30,open-prices
ALDI,Einfach Regional Bio Champions,4061458266932,Lebensmittel,1.79,2025-11-24,2026-08-30,open-prices
ALDI,Eurodont Zahncreme,4061463402028,Lebensmittel,0.85,2026-04-17,2026-08-30,open-prices
ALDI,FERRERO Hanuta,8000500272442,snacks,2.79,2026-05-22,2026-08-30,open-prices
ALDI,Farmer Macadamia geröstet & gesalzen,4061458056557,plant based foods and beverages,3.49,2026-05-07,2026-08-30,open-prices
ALDI,Farmer Naturals Simply Roasted - Nussmischung,4061462602399,plant based foods and beverages,3.79,2026-04-18,2026-08-30,open-prices
ALDI,Farmer Naturals Walnusskerne naturbelassen,4061461689087,plant based foods and beverages,3.59,2025-11-13,2026-08-30,open-prices
ALDI,"Farmer naturals Feinste Nuss-Variation, naturbelassen",4061462369551,plant based foods and beverages,2.99,2025-05-24,2026-08-30,open-prices
ALDI,Farmer naturals exotische trockenfrüchte Mango,4061462457821,plant based foods and beverages,2.19,2025-09-09,2026-08-30,open-prices
ALDI,Feine Nugat Spitzen,29063048,Lebensmittel,3.69,2024-10-01,2026-08-30,open-prices
ALDI,Ferrero Duplo Riegel 10er-Pack,4008400301020,snacks,3.29,2026-05-22,2026-08-30,open-prices
ALDI,Ferrero Hanuta Minis,4008400351926,snacks,3.29,2026-03-07,2026-08-30,open-prices
ALDI,Ferrero Kinder Überraschung Maxi,4008400231327,snacks,3.99,2025-04-05,2026-08-30,open-prices
ALDI,Ferrero Yogurette Buttermilk Lemon,80869436,snacks,1.49,2025-04-17,2026-08-30,open-prices
ALDI,Fit Original,4013162028856,Spülmittel,1.49,2024-06-17,2026-08-30,open-prices
ALDI,Flirt Ginger Ale,4047247384483,beverages and beverages preparations,0.49,2024-05-18,2026-08-30,open-prices
ALDI,Flora Gewürze Knoblauch granuliert,4061458019019,plant based foods and beverages,0.85,2026-05-27,2026-08-30,open-prices
ALDI,Frankort & Koning Chicorée,29062584,chicorée,1.99,2024-02-08,2026-08-30,open-prices
ALDI,Frantastique Französische Sandgebäcke mit Fruchtfüllung Heidelbeere,4047247245814,snacks,2.29,2026-03-27,2026-08-30,open-prices
ALDI,Frantastique Mini Chinois,4068706611759,Lebensmittel,2.49,2026-03-11,2026-08-30,open-prices
ALDI,Franz Tress Bio Vollkorn Emmer Spirale,4061462993978,plant based foods and beverages,2.09,2025-11-08,2026-08-30,open-prices
ALDI,"Frische Bio-Vollmilch 3,8 % Fett",4061459193695,dairies,1.35,2026-04-18,2026-08-30,open-prices
ALDI,Funny frisch Chipsfrisch ungarisch,4003586101310,plant based foods and beverages,1.29,2025-08-18,2026-08-30,open-prices
ALDI,GUT Bio Basis Müsli 5-Kornmix,4061464836297,plant based foods and beverages,1.69,2025-05-20,2026-08-30,open-prices
ALDI,GUT bio Bio Knusper-Müsli Mango,4061458006781,plant based foods and beverages,2.75,2024-04-25,2026-08-30,open-prices
ALDI,Glatte Petersilie,4061462089565,Lebensmittel,0.89,2025-11-13,2026-08-30,open-prices
ALDI,Glico Mikado Milch Schokolade,7622300476144,snacks,1.29,2026-03-07,2026-08-30,open-prices
ALDI,Glico Mikado Zartherbe Schokolade,7622300479008,snacks,1.29,2026-03-07,2026-08-30,open-prices
ALDI,Golden Bridge Churros,2009010250557,plant based foods and beverages,2.49,2026-03-27,2026-08-30,open-prices
ALDI,Golden Bridge Früchte-Müsli,4061464833845,plant based foods and beverages,2.49,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Früchte-Müsli Vollkorn,4061464835580,plant based foods and beverages,2.59,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Haferflocken kernig,4061464912014,plant based foods and beverages,0.79,2024-06-17,2026-08-30,open-prices
ALDI,Golden Bridge Haferriegel Cranberry & Kürbiskern,4069365229316,snacks,1.29,2026-04-08,2026-08-30,open-prices
ALDI,Golden Bridge Honey Wheat gepuffter Weizen mit Honig,4061464177512,plant based foods and beverages,2.79,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Karamell Crisps,4061464177536,plant based foods and beverages,2.79,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Klassik Knusper Müsli,4061462758577,plant based foods and beverages,2.49,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Müsli-Riegel Schoko,4061462948664,snacks,1.49,2026-04-08,2026-08-30,open-prices
ALDI,Golden Bridge Müsliriegel Schoko mit Süßungsmitteln,4061462948695,snacks,1.49,2026-04-08,2026-08-30,open-prices
ALDI,"Golden Bridge Müsliriegel, Erdbeer-Joghurt",4061462948718,snacks,1.49,2026-04-08,2026-08-30,open-prices
ALDI,Golden Bridge Nougat Bits,4061462963261,plant based foods and beverages,2.79,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Obstriegel - Waldfrucht-Geschmack,4061459683110,snacks,1.59,2026-04-08,2026-08-30,open-prices
ALDI,Golden Bridge Porridge Klassisch,4061464912243,plant based foods and beverages,1.69,2024-04-25,2026-08-30,open-prices
ALDI,Golden Bridge Premium Müsli,4061464835740,plant based foods and beverages,2.79,2026-05-22,2026-08-30,open-prices
ALDI,Golden Bridge Premium Müsli,4061464835658,plant based foods and beverages,2.79,2026-05-22,2026-08-30,open-prices
ALDI,Golden Bridge Premium Müsli,4061464835757,plant based foods and beverages,2.79,2026-05-22,2026-08-30,open-prices
ALDI,Golden Bridge Schoko Chips,4061464173538,plant based foods and beverages,2.79,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Schoko Keks Knusper Müsli,4061464837171,plant based foods and beverages,2.49,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Trauben-Nuss Müsli Vollkorn,4061464835504,plant based foods and beverages,2.59,2026-03-11,2026-08-30,open-prices
ALDI,Golden Bridge Zarte Haferflocken,4061464911895,plant based foods and beverages,0.69,2025-04-05,2026-08-30,open-prices
ALDI,"Golden Seafood Schollenfilet mit weißer Haut, mariniert",4069365671306,seafood,5.49,2025-11-27,2026-08-30,open-prices
ALDI,Goldsteig Emmentaler in Scheiben,4061458046367,dairies,2.49,2026-03-11,2026-08-30,open-prices
ALDI,Goldähren American Sandwich - Weizen,4061458022033,plant based foods and beverages,1.09,2026-05-07,2026-08-30,open-prices
ALDI,Goldähren Mehrkornschnitten,4061458169066,plant based foods and beverages,1.29,2024-05-18,2026-08-30,open-prices
ALDI,Goldähren Toastbrötchen - Dinkel,2009010182865,plant based foods and beverages,0.99,2025-11-27,2026-08-30,open-prices
ALDI,Goldähren Vollkorn-Sandwich,4061458022040,plant based foods and beverages,1.09,2026-05-07,2026-08-30,open-prices
ALDI,Gourmet Finest Cuisine Pistaziencreme,4061462268984,breakfasts,2.99,2026-01-08,2026-08-30,open-prices
ALDI,Grandessa Blütenhonig,4061462287282,breakfasts,2.69,2026-04-08,2026-08-30,open-prices
ALDI,Grandessa Blütenhonig Mild,4061461137229,breakfasts,2.69,2026-04-08,2026-08-30,open-prices
ALDI,Grandessa Blütenhonig flüssig im Glas,4061462287084,breakfasts,2.69,2026-04-08,2026-08-30,open-prices
ALDI,Grandessa Erdbeer-Mango Marmelade,4061459723458,brotaufstriche,1.69,2024-04-25,2026-08-30,open-prices
ALDI,Grandessa Heidelbeere Konfitüre Extra,4061463312815,plant based foods and beverages,1.79,2026-05-07,2026-08-30,open-prices
ALDI,Grandessa Konfitüre Extra Himbeere,4061463312785,plant based foods and beverages,1.79,2026-05-07,2026-08-30,open-prices
ALDI,Grandessa Waldfrucht Konfitüre Extra,4068706634093,plant based foods and beverages,1.79,2026-05-07,2026-08-30,open-prices
ALDI,"Grandessa Waldhonig würzig, flüssig im Spender",4061461137236,breakfasts,2.69,2026-04-08,2026-08-30,open-prices
ALDI,Gusto Pfeffer schwarz,4047247005012,plant based foods and beverages,1.19,2025-04-17,2026-08-30,open-prices
ALDI,Gut Bio Bio Rispentomaten,29061983,plant based foods and beverages,2.15,2024-04-15,2026-08-30,open-prices
ALDI,Gut Bio Bio-Champignons braun,4061458266970,plant based foods and beverages,1.89,2026-08-01,2026-08-30,open-prices
ALDI,Gut Bio Bio-Kiwi,2009010044736,Lebensmittel,2.29,2024-05-18,2026-08-30,open-prices
ALDI,Gut Bio Bio-Zitronen,2009010292526,plant based foods and beverages,1.49,2024-06-21,2026-08-30,open-prices
ALDI,Gut Bio Früchtchen - Apfel-Banane Fruchtmus,4047247042383,plant based foods and beverages,1.99,2025-08-18,2026-08-30,open-prices
ALDI,Gut Bio Früchtchen Apfel-Erdbeer Fruchtmus,4047247042390,plant based foods and beverages,1.99,2025-08-18,2026-08-30,open-prices
ALDI,"Gut Bio Griechische Bio-Oliven, grün",4061459188745,plant based foods and beverages,1.79,2025-11-08,2026-08-30,open-prices
ALDI,Gut Bio Klare Bio-Brühe mit Rindfleisch,4061458005807,dried products,1.19,2024-06-17,2026-08-30,open-prices
ALDI,Gut Bio Walnusskerne,4047247192774,plant based foods and beverages,2.99,2024-05-14,2026-08-30,open-prices
ALDI,Gut Bio Zucchini,4061458241397,plant based foods and beverages,1.49,2026-04-18,2026-08-30,open-prices
ALDI,"Gut Drei Eichen Landleberwurst grob, gräuchert",4061458015394,meats and their products,1.69,2024-10-01,2026-08-30,open-prices
ALDI,Gut Drei Eichen Nürnberger Rostbratwürste XXL,4061458104876,meats and their products,3.99,2025-09-15,2026-08-30,open-prices
ALDI,Gut bio Müsli Klassik Dinkel und Früchte,4061462747977,plant based foods and beverages,2.75,2024-10-12,2026-08-30,open-prices
ALDI,GutBio (Aldi) Braune Champions,29011032,Lebensmittel,2.19,2024-05-14,2026-08-30,open-prices
ALDI,GutBio Hähnchenbrustfilet,4061458014519,meats and their products,1.59,2026-05-07,2026-08-30,open-prices
ALDI,Gutfried Putenbrust mit Honig,4061458264587,meats and their products,2.19,2026-03-02,2026-08-30,open-prices
ALDI,Güldenhof Hähnchenbruststreifen,4047247061223,meats and their products,2.39,2026-05-07,2026-08-30,open-prices
ALDI,Güldenhof Mini-Hähnchenbrust-Filetstücke - Klassik,4061461786533,meats and their products,1.99,2026-05-07,2026-08-30,open-prices
ALDI,Güldenhof Putenbrustfilet,4061458014540,meats and their products,1.59,2026-05-07,2026-08-30,open-prices
ALDI,Güldenhof Putenbrustfilet,4061458014557,meats and their products,1.59,2026-05-07,2026-08-30,open-prices
ALDI,Güldenhof Putenbruststreifen,4047247061230,meats and their products,2.39,2026-05-07,2026-08-30,open-prices
ALDI,Hauschildts Obsthof Äpfel rot,29061211,plant based foods and beverages,2.99,2024-02-08,2026-08-30,open-prices
ALDI,Heinz Beanz,5000157076083,plant based foods and beverages,3.99,2026-03-11,2026-08-30,open-prices
ALDI,Heinz Ketchup,87157246,plant based foods and beverages,1.79,2026-04-08,2026-08-30,open-prices
ALDI,Hofburger Emmentaler,4061461972943,dairies,2.59,2024-04-15,2026-08-30,open-prices
ALDI,Hofburger Maasdamer mild-nussig,4061458047029,dairies,2.39,2026-03-11,2026-08-30,open-prices
ALDI,Honigland Blütenhonig cremig,4061462287350,breakfasts,2.69,2026-04-08,2026-08-30,open-prices
ALDI,Jabobs Krönung Signature,8711000708651,beverages and beverages preparations,4.99,2025-04-17,2026-08-30,open-prices
ALDI,Kanzi Apfel,4061461906290,Lebensmittel,2.19,2025-05-24,2026-08-30,open-prices
ALDI,Kilbeggan,5099357003609,beverages and beverages preparations,10.99,2026-05-22,2026-08-30,open-prices
ALDI,Kinder DUO,8000500385807,snacks,2.89,2025-04-05,2026-08-30,open-prices
ALDI,Kinder Maxi,4008400221021,snacks,3.29,2026-05-22,2026-08-30,open-prices
ALDI,King's Crown Brechbohnen,4047247086776,plant based foods and beverages,1.19,2025-08-18,2026-08-30,open-prices
ALDI,King's Crown Gemüse: Bohnen - Prinzessbohnen,4047247137355,plant based foods and beverages,1.19,2024-06-17,2026-08-30,open-prices
ALDI,King's Crown Gemüsemais,4061458013185,plant based foods and beverages,0.89,2026-05-27,2026-08-30,open-prices
ALDI,"King's Crown Geschwärzte Oliven, entsteint",4061458006897,plant based foods and beverages,1.29,2025-08-18,2026-08-30,open-prices
ALDI,King's Crown Kichererbsen,4061461277956,plant based foods and beverages,0.59,2026-05-27,2026-08-30,open-prices
ALDI,King's Crown Kidneybohnen,4061461221317,plant based foods and beverages,0.69,2026-04-18,2026-08-30,open-prices
ALDI,King's Crown Weiße Riesenbohnen in Tomatensauce,4061462691331,plant based foods and beverages,0.99,2026-04-18,2026-08-30,open-prices
ALDI,Kings - Aldi Champignons,4061463581358,plant based foods and beverages,1.09,2025-08-18,2026-08-30,open-prices
ALDI,Kingscrown Champions,4061459998436,Lebensmittel,0.99,2025-08-18,2026-08-30,open-prices
ALDI,King‘s Crown Champignons,4061462226229,plant based foods and beverages,0.99,2025-08-18,2026-08-30,open-prices
ALDI,King’s Crown Ceci,4061458149693,plant based foods and beverages,0.59,2024-06-17,2026-08-30,open-prices
ALDI,Knoppers Erdnuss 8er-Pack,4014400932362,snacks,1.69,2025-08-18,2026-08-30,open-prices
ALDI,Knoppers Waffel Black & White 8er-Packung,4014400933857,snacks,1.69,2025-08-18,2026-08-30,open-prices
ALDI,Kokett Toilettenpapier 3 Lagen soft & saugstark,2009010241180,dreilagiges toilettenpapier,3.59,2024-06-04,2026-08-30,open-prices
ALDI,Krombacher‘s Fassbrause,4008287957723,beverages and beverages preparations,0.79,2026-05-22,2026-08-30,open-prices
ALDI,LYTTOS Sahnejoghurt nach griechischer Art Natur,4061459015119,dairies,2.19,2025-04-05,2026-08-30,open-prices
ALDI,La Finesse Curly Fries,4061458041812,chips and fries,1.89,2026-07-22,2026-08-30,open-prices
ALDI,Landena Wels Serviettenknödel,4061461641436,meals,1.99,2025-09-15,2026-08-30,open-prices
ALDI,Landfreude Mini-Kartoffelknödel halb & halb,4061458032254,meals,1.69,2025-11-24,2026-08-30,open-prices
ALDI,Le Gusto Bunter Pfeffer,4061458101066,Lebensmittel,1.79,2026-01-08,2026-08-30,open-prices
ALDI,Le Gusto Curry Gewürz Ketchup delikat,4068706988127,plant based foods and beverages,1.99,2026-04-08,2026-08-30,open-prices
ALDI,Le Gusto Curry Gewürz Ketchup scharf,4068706988134,plant based foods and beverages,1.99,2026-04-08,2026-08-30,open-prices
ALDI,Le Gusto Gewürzmühle - Schwarzer Pfeffer,4061458019101,plant based foods and beverages,0.99,2025-04-17,2026-08-30,open-prices
ALDI,Le Gusto Hi!Spice Pommes-frites Salz,4068706284939,plant based foods and beverages,1.59,2026-03-07,2026-08-30,open-prices
ALDI,Le Gusto Tomato ketchup,4068706960468,plant based foods and beverages,1.29,2026-04-08,2026-08-30,open-prices
ALDI,Le Gusto Weisser Pfeffer,4047247005043,Lebensmittel,1.19,2025-04-17,2026-08-30,open-prices
ALDI,Lorenz Crunchips gesalzen,4018077016257,Lebensmittel,1.79,2026-07-22,2026-08-30,open-prices
ALDI,Lyttos Greek Kritsinia,4068706458279,Lebensmittel,1.29,2026-03-07,2026-08-30,open-prices
ALDI,Lyttos Griechische Oliven mit Mandeln,4061462622953,plant based foods and beverages,1.99,2025-08-18,2026-08-30,open-prices
ALDI,Lyttos Halloumi,4061458112536,dairies,2.49,2025-05-28,2026-08-30,open-prices
ALDI,Lyttos Hirtenkäse,4061458163903,dairies,1.49,2026-04-18,2026-08-30,open-prices
ALDI,Lyttos Hirtenkäse in Würfeln mit Kräutern,4061458045872,dairies,2.69,2026-03-27,2026-08-30,open-prices
ALDI,Lyttos Hirtenkäse in Würfeln mit Oliven,4061458045889,dairies,2.69,2026-03-27,2026-08-30,open-prices
ALDI,MILSANI Creme Leicht Kräuter,4061458038607,dairies,0.99,2026-07-22,2026-08-30,open-prices
ALDI,MILSANI High Protein Cheese-Snack,4068706898174,dairies,1.19,2026-05-22,2026-08-30,open-prices
ALDI,MILSANI Streichfein ungesalzen,4061458018913,dairies,1.79,2025-04-17,2026-08-30,open-prices
ALDI,Magnesium,4069365001288,dietary supplements,0.89,2026-04-18,2026-08-30,open-prices
ALDI,Magnum Glace Bâtonnet Amande 6x100ml,8711327608887,desserts,2.99,2025-08-18,2026-08-30,open-prices
ALDI,Maille Dijon Originale Senf,3036810201280,condiments,1.89,2026-03-27,2026-08-30,open-prices
ALDI,Mama Mancini Pizzeria Quattro Formaggi,29068760,frozen foods,3.59,2024-05-08,2026-08-30,open-prices
ALDI,Mama Mancini Salami Startpaket,29068401,meals,3.99,2024-05-08,2026-08-30,open-prices
ALDI,Marabou Mjölk Choklad,7622210255136,snacks,2.99,2026-05-07,2026-08-30,open-prices
